state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,ptWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
46,11,7580,Brookings,5,0.01,0.55,0.01,0.96,0.11,0,1,1,1,0.3,0,0,0.14,0.66,1,0.58,0.39,0.17,0.36,0.25,0.16,0.15,0.12,0.09,0.23,0.15,0.13,0.03,0.61,0.34,0.25,0.56,0.2,0.49,0.32,0.73,0.42,0.41,0.13,1,0.19,0.17,0.39,0.72,0.78,0.61,0.74,0.74,0.67,0,0.14,0,0.54,0.81,0.79,0.74,0.09,0.12,0.11,0.09,0.93,0.04,0.12,0.1,0.31,0.47,0.22,0.42,0.08,0.63,0,0.02,0.8,0.36,0.05,0.6,0.63,0.15,0.16,0.1,0.09,0.08,0.13,0.18,0.18,0.13,0.67,0.23,0.21,0,0,0.07,0.61,0.2,0.16,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0.01,NA,NA,NA,NA,0,NA,0.02
5,NA,NA,Conway,5,0.03,0.52,0.2,0.83,0.04,0.01,0.88,0.85,0.85,0.35,0,0,0.18,0.57,0.37,0.42,0.45,0.26,0.4,0.25,0.18,0.19,0.15,0.2,0.18,0.38,0.12,0.03,0.44,0.39,0.4,0.44,0.44,0.43,0.4,0.64,0.41,0.43,0.33,0.66,0.35,0.36,0.4,0.64,0.65,0.66,0.67,0.69,0.67,0.01,0.22,0,0.24,0.19,0.58,0.62,0.02,0.01,0.04,0.04,0.96,0.03,0.13,0.12,0.37,0.45,0.31,0.48,0.09,0.52,0.5,0.04,0.73,0.45,0.04,0.3,0.75,0.37,0.16,0.11,0.11,0.11,0.13,0.17,0.18,0.2,0.63,0.31,0.4,0,0,0.03,0.71,0.31,0.34,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.09,0.01,NA,NA,NA,NA,0,NA,0.11
1,NA,NA,Madison,5,0.01,0.36,0.15,0.83,0.16,0.03,0.23,0.57,0.21,0.06,0.02,0.99,0.52,0.95,0.41,0.66,0.06,0.07,0.23,0.56,0.5,0.52,0.25,0.29,0.35,0.83,0.66,0,0.1,0.08,0.1,0.8,0.12,0.83,0.77,0.31,0.11,0.93,0.45,0.29,0.41,0.43,0.4,0.82,0.85,0.91,0.64,0.37,0.36,0,0.16,0,0.36,0.39,0.45,0.47,0.11,0.11,0.11,0.11,0.89,0.06,0.07,0.08,0.39,0.48,0.29,0.57,0.08,0.43,0.5,0.03,0.6,0.53,0.06,0.21,0.98,0.15,0.1,0.22,0.21,0.23,0.39,0.36,0.39,0.36,0,0.37,0.24,0,0,0.13,0.37,0.05,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,0.01,NA,NA,NA,NA,0,NA,0.08
47,NA,NA,Millington,5,0.01,1,0.31,0.68,0.14,0.09,1,1,1,0.06,0,0,0.2,0.84,0.04,0.27,0.18,0.17,0.46,0.17,0.14,0.15,0.19,0.16,0.15,0.18,0.21,0.01,0.29,0.15,0.21,0.14,0.15,0.89,0.16,0.4,0.25,0.34,0.23,1,0.34,0.26,0.59,0.79,0.78,0.88,0.7,0.32,0.34,0,0.16,0,0.33,0.29,0.28,0.3,0.05,0.04,0.03,0.03,0.9,0.04,0.24,0.26,0.64,0.52,0.73,0.09,0.19,0.53,0.5,0.01,0.76,0.16,0.14,0.15,0.54,0.42,0,0.13,0.11,0.1,0.22,0.23,0.26,0.2,0.19,0.32,0.43,0,0,0.06,0.14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.14,0,NA,NA,NA,NA,0,NA,0.24
9,11,56270,Norwich,5,0.04,0.35,0.1,0.87,0.06,0.06,0.33,0.5,0.3,0.51,0.06,1,0.29,0.47,0.17,0.51,0.55,0.42,0.59,0.34,0.33,0.33,0.26,0.2,0.53,0.24,0.32,0.04,0.31,0.44,0.49,0.25,0.45,0.48,0.47,0.44,0.46,0.34,0.56,0.44,0.6,0.61,0.4,0.49,0.51,0.51,0.45,0.52,0.5,0.02,0.27,0.01,0.1,0.16,0.23,0.24,0.03,0.04,0.06,0.06,0.84,0.06,0.16,0.15,0.37,0.41,0.36,0.43,0.09,0.57,0,0.08,0.64,0.42,0.1,0.62,0.06,0.22,0.19,0.31,0.3,0.29,0.31,0.39,0.44,0.41,0.52,0.63,0.53,0.01,0.02,0.13,0.64,0.56,0.76,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,0.05,NA,NA,NA,NA,0,NA,0.22
48,NA,NA,SulphurSprings,5,0.01,0.4,0.28,0.76,0.02,0.06,0.4,0.44,0.29,0.6,0,0,0.14,0.31,0.86,0.29,0.62,0.38,0.41,0.18,0.18,0.19,0.16,0.23,0.67,0.2,0.21,0.02,0.5,0.45,0.64,0.18,0.51,0.37,0.39,0.31,0.59,0.22,0.54,0.21,0.54,0.56,0.44,0.62,0.62,0.53,0.65,0.78,0.74,0.01,0.18,0,0.36,0.33,0.55,0.55,0.04,0.04,0.05,0.05,0.95,0.03,0.19,0.17,0.4,0.37,0.46,0.52,0.17,0.55,0,0.05,0.39,0.54,0.09,0.63,0.63,0.63,0.65,0.05,0.06,0.06,0.15,0.16,0.16,0.18,0.41,0.41,0.69,0,0,0.05,0.84,0.42,0.66,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.07,0.02,NA,NA,NA,NA,0,NA,0.5
24,NA,NA,Hagers,5,0.04,0.28,0.12,0.89,0.04,0.01,0.32,0.48,0.31,0.52,0.06,1,0.19,0.39,0.14,0.32,0.57,0.5,0.46,0.21,0.22,0.22,0.18,0.35,0.17,0.11,0.19,0.05,0.41,0.46,0.61,0.14,0.23,0.46,0.38,0.29,0.59,0.23,0.73,0.39,0.77,0.79,0.34,0.36,0.38,0.34,0.46,0.37,0.43,0.03,0.41,0,0.34,0.43,0.6,0.59,0.03,0.03,0.04,0.04,0.96,0.03,0.13,0.11,0.29,0.31,0.34,0.24,0.06,0.61,0,0.07,0.68,0.26,0.71,0.49,0.17,0.5,0.14,0.12,0.13,0.13,0.16,0.19,0.22,0.17,0.28,0.3,0.51,0.03,0,0.03,0.72,0.47,0.77,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.3,0.09,NA,NA,NA,NA,0,NA,0.26
55,101,54875,MountPleasant,5,0.02,0.42,0.09,0.89,0.05,0.07,0.34,0.35,0.22,0.49,0.03,0.79,0.45,0.57,0.48,0.71,0.54,0.22,0.68,0.45,0.42,0.42,0.22,0.29,0.55,0.28,0.28,0.01,0.11,0.26,0.34,0.33,0.21,0.56,0.77,0.34,0.38,0.47,0.33,0.29,0.27,0.31,0.42,0.78,0.78,0.69,0.86,0.5,0.61,0.01,0.15,0,0.04,0.14,0.13,0.18,0.01,0.03,0.03,0.03,0.89,0.04,0.13,0.14,0.44,0.51,0.21,0.76,0.05,0.43,0.5,0.01,0.88,0.7,0.05,0.55,0.63,0.07,0.09,0.17,0.17,0.18,0.27,0.31,0.33,0.29,0.29,0.32,0.26,0,0,0.1,0.78,0.64,0.79,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.05,0.04,NA,NA,NA,NA,0,NA,0.09
18,NA,NA,CrownPoint,5,0.01,0.49,0.03,0.96,0.04,0.04,0.36,0.39,0.24,0.49,0.03,1,0.43,0.56,0.19,0.66,0.52,0.08,0.59,0.44,0.36,0.35,0.08,0,0.7,0.51,0.37,0,0.08,0.22,0.28,0.33,0.31,0.48,0.46,0.54,0.31,0.46,0.32,0.32,0.34,0.34,0.51,0.81,0.83,0.92,0.83,0.4,0.57,0,0.06,0.01,0.06,0.05,0.06,0.12,0.02,0.02,0.02,0.04,0.82,0.09,0.19,0.19,0.48,0.59,0.22,0.74,0.06,0.38,0.5,0.01,0.94,0.67,0.05,0.32,0.58,0.03,0.1,0.17,0.16,0.15,0.34,0.33,0.34,0.35,0.45,0.24,0.35,0,0,0.17,0.66,0.65,0.84,0.76,0.02,0.98,0.97,0.88,0,0.12,0.02,0.98,0.66,0.69,0.36,0.14,0,0.34,0.06,0.36,0.41,0.02,0.19,0.06,0.07,0.03,0.28,0,0.97,1,0.02
36,91,65255,SaratogaSprings,5,0.02,0.4,0.06,0.94,0.04,0.02,0.67,0.65,0.59,0.41,0,0,0.32,0.53,0.23,0.62,0.51,0.23,0.47,0.39,0.37,0.36,0.26,0.16,0.06,0.34,0.39,0.02,0.22,0.24,0.27,0.5,0.32,0.46,0.22,0.77,0.25,0.63,0.43,0.67,0.41,0.44,0.43,0.65,0.68,0.8,0.68,0.28,0.43,0.01,0.13,0,0.13,0.24,0.25,0.28,0.03,0.04,0.04,0.04,0.93,0,0.17,0.13,0.32,0.48,0.19,0.51,0.06,0.52,0.5,0.05,0.59,0.43,0.06,0.67,0.42,0.14,0.17,0.25,0.25,0.28,0.33,0.35,0.39,0.35,0.56,0.3,0.37,0,0,0.08,0.74,0.48,0.51,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.07,0.09,NA,NA,NA,NA,0,NA,0.55
44,9,48340,Narragansett,5,0.01,0.39,0.02,0.96,0.05,0.02,0.53,0.69,0.66,0.35,0,0,0.39,0.64,0.32,0.54,0.38,0.21,0.52,0.45,0.41,0.39,0.37,0.18,0.52,0.29,0.78,0.02,0.34,0.11,0.2,0.6,0.31,0.61,0.16,0.57,0.2,0.53,0.3,0.73,0.34,0.33,0.4,0.66,0.72,0.75,0.77,0.56,0.73,0,0.1,0,0.53,0.61,0.56,0.48,0.12,0.13,0.1,0.08,0.9,0.03,0.14,0.12,0.43,0.45,0.43,0.49,0.05,0.47,0.5,0.12,0,0.49,0.11,1,0.67,0.1,0.14,0.41,0.42,0.49,0.54,0.56,0.66,0.59,0.72,0.58,0.47,0,0,0.09,0.61,0.47,0.42,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0.06,NA,NA,NA,NA,0,NA,0.18
6,NA,NA,MissionViejo,5,0.1,0.56,0.02,0.86,0.38,0.14,0.43,0.42,0.26,0.24,0.12,1,0.81,0.78,0.16,0.67,0.23,0.07,0.39,0.75,0.65,0.65,0.51,0.31,0.42,0.49,0.64,0.01,0.04,0.04,0.08,0.64,0.12,0.73,0.42,0.38,0.12,0.68,0.32,0.32,0.4,0.37,0.54,0.85,0.87,0.89,0.8,0.39,0.45,0.01,0.05,0.06,0.3,0.32,0.43,0.46,0.26,0.25,0.3,0.3,0.76,0.11,0.22,0.25,0.62,0.6,0.56,0.79,0.13,0.3,0.5,0.06,0.83,0.78,0.01,0.29,0.81,0.01,0.16,0.7,0.69,0.69,0.94,0.96,1,0.96,0.71,0.83,0.24,0,0,0.37,0.38,0.37,0.54,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.35,0.03,NA,NA,NA,NA,0,NA,0.09
33,15,17940,Derry,5,0.03,0.49,0.02,0.97,0.05,0.02,0.34,0.54,0.26,0.14,0,0,0.52,0.84,0.18,0.47,0.19,0.13,0.13,0.5,0.41,0.39,0.64,0.27,0.39,0.35,0.44,0.01,0.09,0.13,0.22,0.4,0.32,0.81,0.6,0.25,0.34,0.48,0.49,0.34,0.42,0.47,0.54,0.81,0.83,0.88,0.69,0.66,0.69,0,0.08,0.01,0.09,0.16,0.24,0.29,0.02,0.04,0.05,0.05,0.91,0.04,0.17,0.17,0.53,0.65,0.35,0.61,0.08,0.62,0,0.06,0.62,0.55,0.32,0.35,0.81,0.13,0.46,0.36,0.33,0.31,0.57,0.54,0.59,0.55,0.37,0.8,0.67,0,0,0.1,0.16,0.4,0.34,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.07,0.03,NA,NA,NA,NA,0,NA,0.09
6,NA,NA,Hayward,5,0.16,0.51,0.19,0.42,0.96,0.44,0.37,0.54,0.33,0.33,0.18,1,0.4,0.64,0.16,0.4,0.38,0.48,0.5,0.39,0.34,0.37,0.38,0.22,0.31,0.32,0.39,0.1,0.25,0.31,0.4,0.26,0.37,0.56,0.39,0.25,0.48,0.31,0.6,0.51,0.64,0.64,0.58,0.52,0.51,0.59,0.44,0.44,0.48,0.07,0.3,0.16,0.44,0.52,0.61,0.63,0.65,0.67,0.72,0.68,0.45,0.4,0.47,0.41,0.54,0.54,0.55,0.39,0.51,0.63,0,0.11,0.82,0.4,0.1,0.18,0.5,0.13,0.22,0.5,0.47,0.46,0.65,0.62,0.68,0.61,0.63,0.63,0.19,0.08,0.04,0.63,0.49,0.43,0.63,0.68,0.02,0.12,0.97,0.14,0.07,0.24,0.62,0.12,0.58,0.69,0.06,0.33,0.69,0.33,0.04,0.5,1,0.12,0.21,0.45,0.04,0.05,0.64,1,0.77,0.19,0.46
34,23,31470,HighlandPark,5,0.01,0.26,0.17,0.77,0.31,0.1,0.2,0.48,0.25,0.43,0.02,1,0.46,0.7,0.27,0.67,0.42,0.15,0.31,0.56,0.54,0.57,0.39,0.7,0.29,0.38,0.47,0.01,0.14,0.2,0.25,0.8,0.3,0.7,0.29,0.97,0.15,0.86,0.34,0.59,0.38,0.38,0.39,0.7,0.75,0.88,0.52,0.75,0.73,0,0.18,0.02,0.76,0.76,0.74,0.68,1,0.88,0.77,0.65,0.66,0.2,0.18,0.13,0.29,0.5,0.21,0.33,0.11,0.69,0,0.02,0.8,0.26,0.16,0.5,0.25,0.05,0.09,0.46,0.45,0.45,0.63,0.6,0.66,0.59,0.48,0.56,0.72,0,0,0.55,0.41,0.56,0.54,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.48,NA,NA,NA,NA,0,NA,0.04
55,9,19775,DePere,5,0.01,0.55,0,0.98,0.01,0.01,0.67,0.65,0.54,0.34,0.03,1,0.38,0.6,0.22,0.71,0.45,0.16,0.33,0.39,0.33,0.31,0,0.16,1,0.28,0.4,0.01,0.18,0.25,0.23,0.35,0.16,0.6,0.47,0.5,0.49,0.43,0.22,0.54,0.24,0.24,0.51,0.79,0.84,0.85,0.73,0.65,0.71,0,0.05,0,0.14,0.1,0.16,0.33,0.01,0.01,0.01,0.01,0.98,0.01,0.18,0.2,0.49,0.6,0.26,0.69,0.06,0.41,0.5,0.01,0.92,0.61,0.09,0.3,0.65,0.08,0,0.13,0.11,0.11,0.23,0.29,0.3,0.27,0.24,0.39,0.44,0,0,0.02,0.88,0.53,0.68,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.05,NA,NA,NA,NA,0,NA,0.07
29,NA,NA,Kansas,5,0.68,0.33,0.58,0.49,0.07,0.07,0.36,0.49,0.29,0.4,0.69,1,0.25,0.55,0.3,0.4,0.45,0.37,0.42,0.28,0.3,0.37,0.22,0.18,0.26,0.27,0.32,0.6,0.4,0.24,0.36,0.35,0.46,0.52,0.29,0.43,0.39,0.41,0.74,0.51,0.72,0.76,0.46,0.36,0.36,0.42,0.37,0.63,0.67,0.55,0.6,0.08,0.34,0.34,0.39,0.44,0.07,0.06,0.06,0.06,0.9,0.06,0.3,0.23,0.34,0.43,0.27,0.51,0.14,0.58,0,1,0.5,0.47,0.57,0.45,0.35,0.29,0.29,0.08,0.09,0.1,0.2,0.25,0.28,0.26,0.41,0.27,0.36,0.35,0.22,0.08,0.59,0.55,0.69,0.65,0.24,0.25,0.75,0.3,0.32,0.27,0.37,0.25,0.61,0.75,0.33,0.06,0.03,0.27,0.16,0.43,0.19,0.91,0.12,0.32,0.49,0.34,0.79,1,0.39,0.32,1
34,25,32640,Holmdel,5,0,0.84,0.01,0.82,0.69,0.04,0.52,0.39,0.29,0.24,0.01,0.68,1,0.86,0.19,0.86,0.27,0.11,0.39,1,0.94,0.92,0.79,0,0.69,0,1,0,0.03,0.19,0.19,0.77,0.11,0.52,0.22,0.53,0.08,0.87,0.04,0.36,0.09,0.07,0.72,0.98,0.98,0.99,0.94,0.18,0.12,0,0.03,0.01,0.1,0.08,0.13,0.17,0.09,0.06,0.09,0.11,0.68,0.12,0.3,0.36,0.85,0.82,0.64,0.98,0.01,0.03,1,0,0.91,0.98,0.52,0.73,0.73,0.02,0,0.91,1,1,0.7,1,1,0.78,0.38,0.67,0.42,0,0,0.36,0.46,0.75,0.66,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.59,NA,NA,NA,NA,0,NA,0.04
21,NA,NA,Independence,5,0,0.63,0.01,0.99,0.02,0.01,0.49,0.55,0.32,0.18,0.02,1,0.4,0.78,0.37,0.38,0.29,0.25,0.29,0.36,0.25,0.24,0,0,0.42,0,0.58,0,0.14,0.27,0.39,0.2,0.19,0.73,0.43,0.25,0.52,0.29,0.35,0.27,0.43,0.41,0.62,0.72,0.75,0.73,0.62,0.73,0.69,0,0.18,0,0,0.32,0.26,0.22,0,0.01,0.01,0,0.99,0,0.29,0.32,0.69,0.71,0.55,0.75,0.09,0.43,0.5,0.01,0.77,0.72,0.03,0.18,0.71,0.16,0.2,0.13,0.11,0.09,0.31,0.29,0.28,0.31,0.35,0.3,0.32,0,0,0.01,0.74,0.6,0.74,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.15,NA,NA,NA,NA,0,NA,0.04
42,11,17720,Cumru,5,0.01,0.32,0.02,0.96,0.09,0.02,0.27,0.34,0.2,0.56,0.02,0.76,0.42,0.56,0.1,0.74,0.5,0.13,0.45,0.44,0.48,0.46,0.33,0,0.46,0.94,0.84,0,0.08,0.25,0.37,0.38,0.08,0.59,0.53,0.49,0.4,0.51,0.46,0.26,0.4,0.44,0.33,0.8,0.8,0.91,0.77,0.58,0.71,0,0.04,0,0.19,0.27,0.27,0.28,0.05,0.07,0.06,0.06,0.91,0.03,0.1,0.1,0.34,0.43,0.15,0.71,0.02,0.45,0.5,0.01,0.83,0.64,0.06,0.3,0.69,0.01,0.08,0.21,0.21,0.23,0.47,0.43,0.42,0.42,0.37,0.3,0.24,0,0,0.11,0.83,0.6,0.7,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,0.06,NA,NA,NA,NA,0,NA,0.13
36,59,43335,LongBeach,5,0.04,0.34,0.15,0.81,0.1,0.2,0.23,0.42,0.2,0.55,0.05,1,0.49,0.49,0.12,0.56,0.54,0.27,0.36,0.55,0.54,0.57,0.28,0.13,0.45,0.25,0.44,0.02,0.21,0.22,0.28,0.46,0.33,0.47,0.2,0.48,0.27,0.54,0.49,0.57,0.45,0.48,0.44,0.62,0.59,0.85,0.49,0.2,0.34,0.02,0.24,0.03,0.25,0.3,0.36,0.41,0.25,0.26,0.28,0.3,0.68,0.19,0.33,0.25,0.32,0.4,0.28,0.42,0.29,0.7,0,0.09,0.52,0.39,0.29,0.77,0.33,0.1,0.17,0.49,0.48,0.49,0.66,0.67,0.83,0.7,0.58,0.58,0.94,0,0,0.41,0.75,0.6,0.73,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,NA,0.16
49,NA,NA,Logan,5,0.04,0.6,0.01,0.87,0.31,0.06,0.73,0.96,0.86,0.24,0.05,1,0.16,0.67,0.85,0.49,0.3,0.21,0.36,0.18,0.14,0.14,0.11,0.09,0.13,0.23,0.25,0.06,0.57,0.1,0.14,0.6,0.43,0.51,0.55,0.74,0.45,0.45,0.2,0.64,0.21,0.21,0.65,0.83,0.87,0.86,0.74,0.6,0.51,0,0.05,0.02,1,1,0.97,0.93,0.59,0.52,0.43,0.37,0.8,0.12,0.63,0.62,0.61,0.69,0.57,0.3,0.41,0.61,0,0.02,0.88,0.29,0.02,0.35,0.54,0.31,0.09,0.13,0.12,0.13,0.18,0.18,0.19,0.17,0.42,0.37,0.21,0,0,0.23,0.57,0.24,0.23,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.19,0.05,NA,NA,NA,NA,0,NA,0.04
8,NA,NA,Louisville,5,0,0.45,0.02,0.92,0.15,0.1,0.21,0.3,0.07,0.1,0,0,0.52,0.82,0.61,0.64,0.13,0.1,0.22,0.48,0.45,0.43,0.43,0.39,0.35,0.38,0.41,0,0.11,0.09,0.1,0.7,0.15,0.89,0.52,0.5,0.16,0.73,0.46,0.23,0.48,0.49,0.51,0.82,0.88,0.93,0.79,0.61,0.56,0,0.02,0,0.24,0.18,0.26,0.25,0.05,0.04,0.05,0.04,0.92,0.04,0.13,0.13,0.5,0.53,0.35,0.79,0.06,0.39,0.5,0.01,0.88,0.75,0.04,0.47,0.88,0.03,0,0.24,0.21,0.21,0.43,0.44,0.56,0.46,0.42,0.6,0.53,0,0,0.09,0.37,0.37,0.47,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.19,NA,NA,NA,NA,0,NA,0.12
9,3,82590,WestHartford,5,0.08,0.36,0.04,0.91,0.17,0.06,0.3,0.33,0.23,0.71,0.1,1,0.63,0.49,0.27,0.83,0.66,0.17,0.7,0.69,0.75,0.75,0.38,0.24,0.43,0.33,0.55,0.02,0.08,0.2,0.2,0.76,0.21,0.47,0.24,0.69,0.15,0.79,0.2,0.39,0.29,0.27,0.37,0.8,0.83,0.89,0.68,0.52,0.6,0.01,0.08,0.05,0.33,0.32,0.32,0.32,0.28,0.24,0.22,0.2,0.74,0.15,0.13,0.13,0.35,0.41,0.19,0.75,0.04,0.38,0.5,0.06,0.84,0.7,0.03,0.27,0.25,0.02,0.05,0.54,0.53,0.56,0.62,0.6,0.68,0.61,0.51,0.41,0.5,0,0,0.36,0.53,0.74,0.79,0.69,0.01,0.19,0.97,0.25,0.04,0.26,0.46,0.19,0.95,0.92,0.08,0.04,0,0.09,0.02,0.57,1,0.06,0.23,0.24,0.01,0.03,0.94,1,0.42,0.24,0.09
1,NA,NA,Tuskegee,5,0,0.62,1,0,0.03,0,1,0.89,0.95,0.47,0,0,0.07,0.42,0.32,0.12,0.46,0.6,0.62,0.11,0.08,0.2,0.19,0,0.16,0.09,0.06,0.03,0.97,0.47,0.48,0.44,1,0.08,0.14,1,0.4,0.5,0.4,1,0.54,0.51,0.61,0,0,0,0,0.92,0.86,0.04,1,0,0.56,0.62,0.55,0.62,0.07,0.07,0.06,0.06,0.95,0.04,0.53,0.39,0.41,0.39,0.46,0.38,0.3,0.49,0.5,0.03,0.44,0.4,0.74,0.61,0.65,0.71,0.52,0.07,0.07,0.08,0.02,0.09,0.11,0.13,1,0.45,0.5,0,0,0.05,0.71,0.47,0.55,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.01,NA,NA,NA,NA,0,NA,0.53
16,NA,NA,Pocatello,5,0.06,0.45,0.02,0.91,0.08,0.08,0.52,0.55,0.39,0.34,0.07,1,0.22,0.58,0.36,0.47,0.44,0.25,0.37,0.25,0.21,0.21,0.25,0.1,0.18,0.23,0.24,0.06,0.4,0.16,0.28,0.35,0.37,0.51,0.26,0.55,0.42,0.43,0.53,0.37,0.51,0.54,0.56,0.67,0.75,0.76,0.64,0.57,0.6,0.01,0.1,0.01,0.5,0.47,0.41,0.47,0.07,0.05,0.04,0.05,0.93,0.02,0.46,0.4,0.47,0.56,0.33,0.62,0.14,0.5,0.5,0.08,0.66,0.57,0.26,0.54,0.46,0.26,0.22,0.08,0.07,0.08,0.11,0.14,0.14,0.12,0.38,0.27,0.19,0.01,0,0.05,0.61,0.46,0.59,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.14,0.17,NA,NA,NA,NA,0,NA,0.14
4,NA,NA,Scottsdale,5,0.19,0.23,0.01,0.94,0.07,0.09,0.26,0.39,0.23,0.54,0.2,0.97,0.45,0.51,0.27,0.63,0.49,0.1,0.48,0.51,0.63,0.62,0.5,0.16,0.43,0.31,0.43,0.07,0.14,0.09,0.13,0.56,0.24,0.55,0.26,0.4,0.14,0.63,0.55,0.37,0.67,0.65,0.26,0.64,0.68,0.76,0.58,0.5,0.45,0.02,0.08,0.05,0.26,0.33,0.38,0.38,0.12,0.13,0.13,0.12,0.87,0.06,0.1,0.09,0.25,0.31,0.2,0.6,0.06,0.53,0.5,0.61,0.28,0.57,0.01,0.28,0.79,0.07,0.07,0.25,0.27,0.33,0.51,0.49,0.56,0.5,0.55,0.56,0.22,0,0,0.18,0.09,0.36,0.5,0.21,0.02,0.09,0.96,0.12,0.04,0.1,0.31,0.09,0.95,0.97,0,0.03,0.11,0.03,0.03,0.5,0.38,0.54,0.06,0.06,0.1,0.04,0.91,1,0.53,0.12,0.1
